FrameIndex,Fish0_x,Fish0_y,Fish1_x,Fish1_y
374,1461,396,1094,833
375,1450,392,1094,833
376,1439,389,1094,833
377,1427,388,1094,833
378,1407,385,1094,833
379,1391,363,1094,833
380,1391,349,1094,833
381,1396,343,1094,833
382,1399,343,1094,833
383,1438,353,1094,833
384,1463,363,1094,833
385,1484,374,1094,833
386,1502,384,1094,833
387,1506,394,1094,833
388,1529,404,1094,833
389,1542,405,1094,833
390,1546,405,1094,833
391,1546,400,1094,833
392,1545,396,1094,833
393,1537,370,1094,833
394,1515,368,1094,833
395,1491,367,1094,833
396,1465,364,1094,833
397,1444,359,1094,833
398,1431,353,1094,833
399,1421,348,1094,833
400,1410,343,1094,833
401,1398,338,1094,833
402,1388,338,1094,833
403,1376,338,1094,833
404,1375,342,1094,833
405,1375,352,1094,833
406,1395,361,1094,833
407,1416,368,1094,833
408,1433,374,1094,833
409,1447,381,1094,833
410,1461,386,1094,833
411,1488,389,1094,833
412,1511,389,1094,833
413,1522,390,1094,833
414,1530,390,1094,833
415,1541,389,1094,833
416,1542,387,1094,833
417,1542,386,1094,833
418,1518,386,1094,833
419,1482,389,1094,833
420,1446,391,1094,833
421,1417,393,1094,833
422,1393,394,1094,833
423,1373,394,1094,833
424,1355,393,1094,833
425,1278,393,1094,833
426,1199,435,1094,833
427,1134,465,1094,833
428,1080,485,1094,833
429,1035,500,1094,833
430,997,512,1094,833
431,965,523,1094,833
432,937,531,1094,833
433,911,538,1094,833
434,891,541,1094,833
435,864,543,1094,833
436,840,552,1094,833
437,821,564,1094,833
438,814,574,1094,833
439,814,587,1094,833
440,833,601,1094,833
441,851,613,1094,833
442,868,622,1094,833
443,882,628,1094,833
444,892,634,1094,833
445,901,639,1094,833
446,910,642,1094,833
447,919,645,1094,833
448,929,648,1094,833
449,952,648,1094,833
450,974,650,1094,833
451,1000,650,1094,833
452,1025,650,1094,833
453,1059,645,1094,833
454,1096,638,1094,833
455,1125,631,1094,833
456,1152,625,1094,833
457,1175,619,1094,833
458,1196,615,1094,833
459,1214,610,1094,833
460,1232,606,1094,833
461,1267,598,1094,833
462,1307,590,1094,833
463,1345,585,1094,833
464,1379,581,1094,833
465,1409,578,1094,833
466,1437,574,1094,833
467,1462,570,1094,833
468,1483,568,1094,833
469,1501,566,1094,833
470,1518,565,1094,833
471,1534,563,1094,833
472,1549,560,1094,833
473,1562,558,1094,833
474,1573,556,1094,833
475,1592,556,1094,833
476,1596,558,1094,833
477,1626,584,1094,833
478,1626,584,1094,833
479,1623,567,1094,833
480,1623,567,1094,833
481,1641,571,1094,833
482,1650,571,1094,833
483,1651,562,1094,833
484,1653,551,1094,833
485,1653,545,1094,833
486,1653,541,1094,833
487,1653,537,1094,833
488,1640,526,1094,833
489,1620,526,1094,833
490,1587,530,1094,833
491,1559,533,1094,833
492,1533,536,1094,833
493,1499,539,1094,833
494,1464,542,1094,833
495,1429,544,1094,833
496,1400,546,1094,833
497,1376,546,1094,833
498,1354,546,1094,833
499,1333,547,1089,812
500,1308,550,1062,812
501,1268,568,1032,839
502,1235,588,1018,854
503,1206,607,1007,854
504,1181,627,1001,854
505,1153,654,988,848
506,1130,677,988,823
507,1108,697,997,807
508,1088,714,1003,793
509,1072,728,1003,788
510,1044,749,1023,761
511,1023,761,1023,761
512,1013,774,1023,774
513,999,786,1116,786
514,989,795,1137,786
515,965,803,1162,779
516,947,808,1191,756
517,936,813,1209,742
518,935,814,1223,742
519,935,817,1223,742
520,969,817,1223,742
521,1015,800,1223,742
522,1063,773,1223,742
523,1103,742,1143,742
524,1143,709,1143,709
525,1177,682,1143,550
526,1206,657,1135,550
527,1229,639,1077,570
528,1249,625,1018,597
529,1264,618,991,645
530,1278,612,972,676
531,1290,607,960,699
532,1302,603,948,716
533,1313,600,937,731
534,1342,597,933,739
535,1351,597,923,764
536,1351,617,923,785
537,1306,665,924,800
538,1277,679,924,804
539,1254,692,921,808
540,1218,705,921,810
541,1160,728,914,813
542,1095,753,906,814
543,1044,769,872,814
544,1002,779,823,809
545,969,786,786,803
546,940,791,761,797
547,917,795,739,789
548,898,797,739,774
549,881,799,768,765
550,863,801,804,756
551,847,803,829,754
552,830,803,849,754
553,827,803,877,756
554,827,803,916,761
555,833,805,963,766
556,843,806,1013,769
557,853,807,1067,776
558,870,809,1112,785
559,890,811,1154,795
560,916,812,1225,812
561,946,812,1286,824
562,989,812,1331,830
563,1037,813,1370,835
564,1079,816,1406,835
565,1123,818,1448,834
566,1169,818,1468,828
567,1212,818,1487,822
568,1247,819,1501,817
569,1281,819,1526,804
570,1313,817,1551,792
571,1340,815,1588,784
572,1365,814,1617,770
573,1388,813,1635,757
574,1408,811,1642,753
575,1426,811,1642,745
576,1443,810,1639,741
577,1456,807,1619,741
578,1482,797,1615,744
579,1510,784,1611,749
580,1550,770,1563,767
581,1563,770,1563,770
582,1563,773,1563,773
583,1557,788,1557,788
584,1557,788,1537,802
585,1587,771,1498,802
586,1587,771,1455,794
587,1583,772,1436,794
588,1581,772,1409,800
589,1574,767,1386,807
590,1573,762,1366,814
591,1571,759,1352,823
592,1562,758,1336,838
593,1557,755,1322,855
594,1553,755,1309,884
595,1550,754,1300,884
596,1547,753,1299,879
597,1543,753,1277,879
598,1532,753,1250,882
599,1511,757,1236,906
600,1476,764,1235,908
601,1442,771,1236,911
602,1412,778,1246,911
603,1385,785,1246,902
604,1361,792,1248,900
605,1334,797,1268,898
606,1302,807,1282,892
607,1274,817,1306,884
608,1256,823,1332,873
609,1244,823,1332,854
610,1234,825,1324,854
611,1229,826,1300,851
612,1207,830,1286,849
613,1184,837,1281,846
614,1160,837,1280,845
615,1118,840,1280,842
616,1111,840,1280,842
617,1087,841,1087,842
618,1057,843,1057,843
619,1028,845,1028,845
620,1008,845,1008,845
621,1008,841,983,841
622,983,829,936,839
623,936,829,935,829
624,881,829,935,820
625,881,817,897,817
626,897,805,897,805
627,898,798,898,798
628,908,793,908,793
629,924,790,908,792
630,988,782,836,792
631,1008,776,822,792
632,1026,771,790,797
633,1041,767,790,797
634,1055,763,803,797
635,1067,760,834,795
636,1079,757,855,794
637,1094,754,884,793
638,1116,744,900,793
639,1141,735,921,794
640,1166,726,925,796
641,1186,719,925,798
642,1202,715,918,801
643,1218,710,910,803
644,1233,707,881,805
645,1248,704,881,805
646,1258,702,914,808
647,1278,697,953,809
648,1278,697,982,808
649,1271,697,1029,804
650,1262,699,1076,800
651,1249,700,1116,797
652,1237,701,1144,788
653,1226,702,1168,776
654,1218,702,1184,763
655,1210,703,1198,752
656,1208,704,1210,744
657,1201,704,1210,742
658,1190,747,1220,712
659,1190,748,1220,712
660,1212,748,1233,715
661,1212,748,1248,719
662,1212,748,1263,722
663,1322,777,1276,725
664,1347,788,1289,728
665,1359,795,1300,732
666,1382,798,1311,736
667,1382,798,1319,739
668,1406,787,1327,743
669,1406,787,1334,745
670,1402,787,1335,745
671,1399,795,1356,740
672,1399,795,1363,728
673,1399,785,1363,719
674,1392,779,1363,717
675,1392,774,1375,697
676,1396,760,1375,691
677,1397,757,1368,685
678,1402,751,1357,660
679,1402,746,1366,659
680,1412,712,1366,645
681,1421,699,1381,632
682,1431,695,1393,619
683,1452,686,1402,609
684,1466,686,1414,600
685,1468,693,1415,600
686,1468,693,1468,626
687,1468,693,1468,632
688,1468,693,1443,632
689,1468,693,1393,612
690,1468,693,1393,607
691,1468,693,1468,573
692,1468,693,1515,554
693,1468,693,1515,534
694,1468,693,1515,527
695,1468,693,1515,521
696,1468,693,1514,518
697,1468,693,1511,516
698,1468,693,1509,516
699,1468,693,1504,515
700,1468,693,1493,504
701,1468,693,1485,496
702,1468,693,1463,490
703,1468,693,1438,487
704,1468,693,1413,484
705,1468,693,1370,480
706,1468,693,1368,470
707,1468,693,1359,455
708,1468,693,1346,444
709,1468,693,1336,435
710,1468,693,1320,428
711,1468,693,1320,428
712,1468,693,1326,430
713,1468,693,1343,435
714,1468,693,1353,440
715,1468,693,1359,443
716,1468,693,1366,448
717,1468,693,1376,451
718,1468,693,1386,466
719,1468,693,1409,480
720,1468,693,1439,496
721,1468,693,1462,510
722,1468,693,1483,521
723,1468,693,1502,533
724,1468,693,1518,543
725,1468,693,1534,554
726,1468,693,1549,563
727,1468,693,1564,573
728,1468,693,1577,581
729,1468,693,1589,589
730,1468,693,1599,597
731,1468,693,1608,605
732,1468,693,1617,612
733,1468,693,1623,619
734,1468,693,1630,625
735,1468,693,1636,631
736,1468,693,1642,632
737,1468,693,1649,649
738,1468,693,1649,668
739,1468,693,1647,685
740,1468,693,1643,701
741,1468,693,1639,714
742,1468,693,1635,727
743,1468,693,1629,740
744,1468,693,1613,761
745,1468,693,1592,764
746,1468,693,1579,764
747,1468,693,1572,766
748,1468,693,1572,766
749,1468,693,1570,769
750,1468,693,1570,769
751,1468,693,1561,767
752,1468,693,1556,767
753,1468,693,1537,759
754,1468,693,1513,758
755,1468,693,1472,757
756,1468,693,1424,757
757,1468,693,1374,758
758,1468,693,1330,762
759,1468,693,1293,764
760,1468,693,1260,766
761,1468,693,1230,769
762,1468,693,1202,772
763,1468,693,1178,775
764,1468,693,1154,779
765,1468,693,1132,784
766,1468,693,1115,788
767,1468,693,1090,792
768,1468,693,1065,798
769,1468,693,1045,806
770,1468,693,1031,826
771,1468,693,1011,881
772,1468,693,995,881
773,1468,693,963,881
774,1468,693,955,881
775,1468,693,955,886
776,1468,693,950,892
777,1468,693,944,899
778,1468,693,939,903
779,1468,693,934,909
780,1468,693,930,912
781,1468,693,927,912
782,1468,693,925,912
783,1468,693,920,910
784,1468,693,902,902
785,1468,693,862,894
786,1468,693,820,886
787,1468,693,749,875
788,1468,693,669,865
789,1468,693,602,860
790,1468,693,546,858
791,1468,693,497,855
792,1468,693,462,836
793,1468,693,430,823
794,1468,693,403,816
795,1468,693,378,811
796,1468,693,355,811
797,1468,693,344,807
798,1468,693,336,801
799,1468,693,322,772
800,1468,693,322,762
801,1468,693,326,752
802,1468,693,340,733
803,1468,693,353,723
804,1468,693,399,698
805,1468,693,451,678
806,1468,693,495,668
807,1468,693,536,660
808,1468,693,573,654
809,1468,693,606,650
810,1468,693,638,646
811,1468,693,668,642
812,1468,693,694,639
813,1468,693,716,637
814,1468,693,737,635
815,1468,693,774,624
816,1468,693,809,598
817,1468,693,814,589
818,1468,693,814,579
819,1468,693,821,559
820,1468,693,822,530
821,1468,693,822,507
822,1468,693,822,493
823,1468,693,822,471
824,1468,693,817,450
825,1468,693,817,432
826,1468,693,817,431
827,1468,693,809,413
828,1468,693,794,395
829,1468,693,778,381
830,1468,693,763,372
831,1468,693,751,366
832,1468,693,739,360
833,1468,693,729,355
834,1468,693,719,352
835,1468,693,710,349
836,1468,693,698,345
837,1468,693,698,345
838,1468,693,686,342
839,1468,693,682,341
840,1468,693,682,339
841,1468,693,686,308
842,1468,693,686,308
843,1468,693,628,314
844,1468,693,628,314
845,1468,693,624,314
846,1468,693,546,313
847,1468,693,531,315
848,1468,693,531,315
849,1468,693,548,321
850,1468,693,580,321
851,1468,693,607,317
852,1468,693,615,314
853,1468,693,626,311
854,1468,693,639,310
855,1468,693,653,310
856,1468,693,735,313
857,1468,693,748,313
858,1468,693,758,312
859,1468,693,762,311
860,1468,693,763,308
861,1468,693,763,306
862,1468,693,766,304
863,1468,693,775,303
864,1468,693,787,304
865,1468,693,796,304
866,1468,693,802,306
867,1468,693,813,308
868,1468,693,844,314
869,1468,693,856,316
870,1468,693,860,320
871,1468,693,865,325
872,1468,693,871,329
873,1468,693,889,334
874,1468,693,906,339
875,1468,693,931,341
876,1468,693,945,341
877,1468,693,966,340
878,1468,693,990,334
879,1468,693,1009,329
880,1468,693,1026,325
881,1468,693,1041,321
882,1468,693,1054,318
883,1468,693,1067,315
884,1468,693,1078,312
885,1468,693,1086,311
886,1468,693,1111,302
887,1468,693,1142,299
888,1468,693,1168,296
889,1468,693,1188,295
890,1468,693,1204,295
891,1468,693,1221,295
892,1468,693,1237,294
893,1468,693,1251,293
894,1468,693,1258,293
895,1468,693,1258,309
896,1468,693,1241,341
897,1468,693,1222,364
898,1468,693,1149,426
899,1468,693,1149,426
900,1468,693,1141,401
901,1468,693,1150,394
902,1468,693,1201,380
903,1468,693,1201,375
904,1468,693,1200,352
905,1468,693,1149,345
906,1468,693,1101,345
907,1468,693,1058,345
908,1468,693,1024,364
909,1468,693,1024,364
910,1468,693,1025,358
911,1468,693,1046,353
912,1468,693,1059,348
913,1468,693,1070,344
914,1468,693,1081,341
915,1468,693,1089,337
916,1468,693,1101,332
917,1468,693,1101,332
918,1468,693,1097,334
919,1468,693,1071,346
920,1468,693,1040,355
921,1468,693,1015,361
922,1468,693,992,366
923,1468,693,974,371
924,1468,693,957,375
925,1468,693,934,378
926,1468,693,923,381
927,1468,693,906,381
928,1468,693,894,378
929,1468,693,869,367
930,1468,693,866,367
931,1468,693,866,367
932,1468,693,866,367
933,1468,693,866,367
934,1468,693,866,367
935,1468,693,866,367
936,1468,693,866,367
937,1468,693,866,367
938,1468,693,866,367
939,1468,693,866,367
940,1468,693,866,367
941,1468,693,866,367
942,1468,693,866,367
943,1468,693,866,367
944,1468,693,866,367
945,1468,693,866,367
946,1468,693,866,367
947,1468,693,866,367
948,1468,693,866,367
949,1468,693,866,367
950,1468,693,866,367
951,1468,693,866,367
952,1468,693,866,367
953,1468,693,866,367
954,1468,693,866,367
955,1468,693,866,367
956,1468,693,866,367
957,1468,693,866,367
958,1468,693,866,367
959,1468,693,866,367
960,1468,693,866,367
961,1468,693,866,367
962,1468,693,866,367
963,1468,693,866,367
964,1468,693,866,367
965,1468,693,866,367
966,1468,693,866,367
967,1468,693,866,367
968,1468,693,866,367
969,1468,693,866,367
970,1468,693,866,367
971,1468,693,866,367
972,1468,693,866,367
973,1468,693,866,367
974,1468,693,866,367
975,1468,693,866,367
976,1468,693,866,367
977,1468,693,866,367
978,1468,693,866,367
979,1468,693,866,367
980,1468,693,866,367
981,1468,693,866,367
982,1468,693,866,367
983,1468,693,866,367
984,1468,693,866,367
985,1468,693,866,367
986,1468,693,866,367
987,1468,693,866,367
988,1468,693,866,367
989,1468,693,866,367
990,1468,693,866,367
991,1468,693,866,367
992,1468,693,866,367
993,1468,693,866,367
994,1468,693,866,367
995,1468,693,866,367
996,1468,693,866,367
997,1468,693,866,367
998,1468,693,866,367
999,1468,693,866,367
1000,1468,693,866,367
1001,1468,693,866,367
1002,1468,693,866,367
1003,1468,693,866,367
1004,1468,693,866,367
1005,1468,693,866,367
1006,1468,693,866,367
1007,1468,693,866,367
1008,1468,693,866,367
1009,1468,693,866,367
1010,1468,693,866,367
1011,1468,693,866,367
1012,1468,693,866,367
1013,1468,693,866,367
1014,1468,693,866,367
1015,1468,693,866,367
1016,1468,693,866,367
1017,1468,693,866,367
1018,1468,693,866,367
1019,1468,693,866,367
1020,1468,693,866,367
1021,1468,693,866,367
1022,1468,693,866,367
1023,1468,693,866,367
1024,1468,693,866,367
1025,1468,693,866,367
1026,1468,693,866,367
1027,1468,693,866,367
1028,1468,693,866,367
1029,1468,693,866,367
1030,1468,693,866,367
1031,1468,693,866,367
1032,1468,693,866,367
1033,1468,693,866,367
1034,1468,693,866,367
1035,1468,693,866,367
1036,1468,693,866,367
1037,1468,693,866,367
1038,1468,693,866,367
1039,1468,693,866,367
1040,1468,693,866,367
1041,1468,693,866,367
1042,1468,693,866,367
1043,1468,693,866,367
1044,1468,693,866,367
1045,1468,693,866,367
1046,1468,693,866,367
1047,1468,693,866,367
1048,1468,693,866,367
1049,1468,693,866,367
1050,1468,693,830,377
1051,1468,693,830,380
1052,1468,693,844,380
1053,1468,693,857,376
1054,1468,693,873,370
1055,1468,693,885,365
1056,1468,693,890,357
1057,1468,693,913,343
1058,1468,693,924,328
1059,1468,693,954,306
1060,1468,693,964,306
1061,1468,693,964,320
1062,1468,693,992,328
1063,1468,693,1015,336
1064,1468,693,1030,343
1065,1468,693,1047,350
1066,1468,693,1064,355
1067,1468,693,1082,355
1068,1468,693,1093,350
1069,1468,693,1119,339
1070,1468,693,1146,325
1071,1468,693,1177,313
1072,1468,693,1207,312
1073,1468,693,1236,312
1074,1468,693,1269,329
1075,1468,693,1277,331
1076,1468,693,1282,332
1077,1468,693,1282,332
1078,1468,693,1270,332
1079,1468,693,1245,328
1080,1468,693,1227,326
1081,1468,693,1200,322
1082,1468,693,1175,319
1083,1468,693,1154,317
1084,1468,693,1132,314
1085,1468,693,1105,313
1086,1468,693,1078,313
1087,1468,693,1041,313
1088,1468,693,994,313
1089,1468,693,955,312
1090,1468,693,903,307
1091,1468,693,866,306
1092,1468,693,837,305
1093,1468,693,837,305
1094,1468,693,814,303
1095,1468,693,723,303
1096,1468,693,723,303
1097,1468,693,771,334
1098,1468,693,818,346
1099,1468,693,869,346
1100,1468,693,939,325
1101,1468,693,979,318
1102,1468,693,1015,315
1103,1468,693,1053,307
1104,1468,693,1081,305
1105,1468,693,1117,297
1106,1468,693,1140,293
1107,1468,693,1142,288
1108,1468,693,1142,288
1109,1468,693,1069,297
1110,1468,693,1025,301
1111,1468,693,970,302
1112,1468,693,914,303
1113,1468,693,814,307
1114,1468,693,809,309
1115,1468,693,786,313
1116,820,337,741,313
1117,808,337,741,303
1118,772,338,741,303
1119,751,340,739,304
1120,751,340,734,309
1121,846,317,632,309
1122,846,317,611,309
1123,833,318,539,316
1124,833,318,508,318
1125,730,313,484,318
1126,678,313,483,315
1127,613,318,484,315
1128,560,330,524,330
1129,524,330,524,337
1130,487,333,524,342
1131,452,328,534,362
1132,427,328,599,362
1133,425,328,648,362
1134,425,328,675,354
1135,425,328,678,334
1136,560,317,718,317
1137,595,316,718,313
1138,634,313,662,312
1139,662,312,662,312
1140,683,309,683,309
1141,753,305,753,305
1142,755,304,755,304
1143,753,305,753,305
1144,762,309,587,309
1145,813,388,587,436
1146,873,407,682,465
1147,934,411,682,465
1148,958,411,644,507
1149,992,397,609,548
1150,1022,379,582,580
1151,1041,365,557,608
1152,1092,336,535,631
1153,1130,325,516,650
1154,1165,321,474,650
1155,1204,316,436,647
1156,1227,312,407,636
1157,1262,306,393,616
1158,1289,299,393,588
1159,1302,297,398,569
1160,1320,297,398,560
1161,1346,334,401,548
1162,1390,369,407,534
1163,1431,388,443,469
1164,1474,399,525,454
1165,1513,406,582,445
1166,1544,408,655,430
1167,1578,410,732,413
1168,1597,412,831,393
1169,1601,412,940,381
1170,1601,404,1016,377
1171,1599,394,1098,368
1172,1579,386,1167,355
1173,1563,376,1220,340
1174,1553,359,1271,323
1175,1523,339,1322,305
1176,1401,305,1401,305
1177,1401,298,1417,305
1178,1417,298,1430,306
1179,1417,304,1430,306
1180,1329,304,1558,321
1181,1308,304,1586,329
1182,1301,331,1586,329
1183,1301,331,1584,325
1184,1303,330,1564,323
1185,1303,326,1513,303
1186,1294,326,1467,294
1187,1265,331,1323,294
1188,1265,331,1284,295
1189,1288,321,1174,296
1190,1395,321,1125,304
1191,1418,329,1067,321
1192,1438,332,1002,340
1193,1465,335,918,351
1194,1515,361,832,355
1195,1541,377,743,367
1196,1562,391,677,380
1197,1577,393,629,390
1198,1577,393,629,390
1199,1516,366,1438,366
1200,1438,355,1438,355
1201,1374,349,1374,349
1202,1319,340,692,321
1203,1267,331,692,319
1204,1194,331,750,308
1205,1112,334,790,302
1206,1052,338,836,301
1207,997,338,854,297
1208,971,332,876,297
1209,938,332,876,297
1210,921,333,860,298
1211,921,333,851,298
